3 machines found
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
CRF loss
Parsing training data: ./train_petsc.txt
Parsing test data: ./test_petsc.txt
Data loading completed
====================  Summary of settings =================
Training data: ./train_petsc.txt
Test data: ./test_petsc.txt
loss: CRF, lambda: 1.000000e-04, Processors: 3
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
74 2.11047 0.0375947 55.3729 76 9.232073 36.125654 14.466753 48.618785
75 2.10586 0.0847052 56.0986 77 9.043271 35.369401 14.371326 48.618785
76 2.10234 0.0529195 56.8357 78 9.008592 35.427574 14.447668 48.967723
77 2.10055 0.0261745 57.5614 79 8.966208 35.340314 14.436217 48.880489
78 2.09892 0.0246182 58.2922 80 8.973914 35.514834 14.413314 48.764176
79 2.09586 0.0572502 59.0205 81 9.000886 35.514834 14.443851 48.822332
80 2.09259 0.0475911 59.7599 82 8.962355 35.398487 14.482022 49.142192
81 2.08974 0.0282412 60.4871 83 8.939236 35.282141 14.474387 49.054958
82 2.08664 0.0257726 61.2298 84 8.877586 35.165794 14.443851 48.938645
83 2.08498 0.0447507 61.9571 85 8.927677 34.991274 14.340789 48.735097
84 2.08279 0.0263481 62.6851 86 8.869880 35.020361 14.344606 48.793254
85 2.07945 0.0266356 63.4208 87 8.819790 34.933101 14.398046 48.880489
86 2.07713 0.0434763 64.149 88 8.896852 35.136707 14.390411 48.851410
87 2.07473 0.0289938 64.8889 89 8.785112 34.787667 14.291167 48.502472
88 2.07291 0.0258704 65.6213 90 8.808230 34.787667 14.310253 48.735097
89 2.07077 0.0427729 66.3506 91 8.673371 34.438627 14.317887 48.589706
90 2.06925 0.0354443 67.0866 92 8.684930 34.525887 14.378960 48.851410
91 2.06808 0.0251867 67.816 93 8.746580 34.642234 14.394229 48.967723
92 2.0661 0.0216317 68.5444 94 8.735021 34.525887 14.375143 48.880489
93 2.06551 0.048989 69.2874 95 8.750433 34.351367 14.356058 48.909567
94 2.06441 0.0255591 70.015 96 8.758140 34.380454 14.386594 48.967723
95 2.06298 0.0182102 70.7395 97 8.781258 34.438627 14.336972 48.706019
96 2.06202 0.0217986 71.4742 98 8.731168 34.351367 14.329338 48.531550
97 2.06037 0.0333357 72.2005 99 8.727315 34.496800 14.325521 48.618785
98 2.05968 0.0588337 72.9284 100 8.684930 34.380454 14.268265 48.444315
99 2.05821 0.0167765 73.6612 101 8.700343 34.554974 14.264448 48.444315
100 2.05767 0.0159545 74.4033 102 8.700343 34.467714 14.287350 48.531550
101 2.05672 0.0207968 75.1457 103 8.731168 34.496800 14.298801 48.589706
102 2.05563 0.0403826 75.8982 104 8.708049 34.525887 14.272082 48.531550
103 2.05437 0.020726 76.6439 105 8.723462 34.700407 14.241545 48.415237
104 2.05365 0.0137297 77.3848 106 8.684930 34.700407 14.222460 48.473393
105 2.05287 0.0167389 78.1172 107 8.665665 34.729494 14.245362 48.444315
106 2.05227 0.0355236 78.8578 108 8.773552 34.758581 14.302619 48.386159
107 2.05146 0.0184062 79.5854 109 8.738874 34.671321 14.317887 48.473393
108 2.05053 0.0144713 80.3891 110 8.704196 34.642234 14.298801 48.415237
109 2.04992 0.0162524 81.184 111 8.723462 34.671321 14.260631 48.444315
110 2.04935 0.0510121 81.9621 112 8.684930 34.525887 14.191923 48.269846
111 2.04791 0.0162399 82.7023 113 8.708049 34.758581 14.172838 48.328002
112 2.04741 0.0114905 83.4445 114 8.708049 34.700407 14.176655 48.269846
113 2.04685 0.0173573 84.191 115 8.719609 34.787667 14.169021 48.298924
114 2.04652 0.0382124 84.9321 116 8.738874 34.729494 14.207191 48.298924
115 2.0459 0.0158451 85.678 117 8.700343 34.613147 14.149935 48.211689
116 2.04535 0.012815 86.4202 118 8.692637 34.584061 14.153752 48.240768
117 2.04487 0.0159699 87.1523 119 8.723462 34.554974 14.172838 48.298924
118 2.04418 0.026197 87.8846 120 8.723462 34.409540 14.134667 48.240768
119 2.04353 0.0182748 88.6305 121 8.731168 34.496800 14.115581 48.211689
120 2.04318 0.0100237 89.3578 122 8.742727 34.584061 14.153752 48.124455
121 2.04268 0.0133781 90.0866 123 8.719609 34.525887 14.218643 48.298924
122 2.04226 0.0157367 90.8171 124 8.715755 34.525887 14.214826 48.415237
123 2.04174 0.0147091 91.5468 125 8.673371 34.322280 14.161386 48.444315
124 2.04127 0.0113241 92.2975 126 8.715755 34.525887 14.153752 48.357081
125 2.04071 0.0153041 93.0236 127 8.711902 34.235020 14.230094 48.444315
126 2.04036 0.0161499 93.7498 128 8.681077 34.176847 14.199557 48.386159
127 2.04008 0.0103721 94.4866 129 8.688784 34.264107 14.218643 48.502472
128 2.03973 0.00961969 95.2146 130 8.638693 34.147760 14.211008 48.502472
129 2.03938 0.0184937 95.9613 131 8.673371 34.264107 14.211008 48.531550
130 2.03896 0.0111679 96.6946 132 8.627134 34.205934 14.252996 48.502472
131 2.03867 0.00947124 97.4178 133 8.615574 34.176847 14.283533 48.589706
132 2.03832 0.010945 98.1527 134 8.646399 34.176847 14.275899 48.502472
133 2.03803 0.0109922 98.9247 135 8.673371 34.205934 14.298801 48.444315
134 2.03773 0.0105116 99.6578 136 8.731168 34.322280 14.272082 48.473393
135 2.03738 0.0115289 100.399 137 8.723462 34.380454 14.249179 48.386159
136 2.03716 0.0173576 101.127 138 8.750433 34.467714 14.268265 48.531550
137 2.03696 0.00845141 101.893 139 8.727315 34.438627 14.245362 48.357081
138 2.03674 0.00813493 102.633 140 8.696490 34.380454 14.279716 48.415237
139 2.03652 0.00957965 103.374 141 8.673371 34.322280 14.272082 48.386159
140 2.03645 0.0275594 104.109 142 8.611721 34.264107 14.241545 48.415237
141 2.03607 0.00780797 104.835 143 8.638693 34.147760 14.260631 48.473393
142 2.03594 0.00587037 105.563 144 8.646399 34.147760 14.268265 48.444315
143 2.03573 0.00801049 106.294 145 8.669518 34.205934 14.283533 48.560628
144 2.03554 0.019017 107.021 146 8.657959 34.002327 14.230094 48.531550
145 2.03527 0.00928447 107.755 147 8.627134 33.973240 14.211008 48.473393
146 2.03504 0.00622895 108.486 148 8.600162 33.827807 14.184289 48.415237
147 2.03484 0.0105063 109.21 149 8.619427 33.885980 14.180472 48.502472
148 2.03471 0.0147524 109.937 150 8.657959 33.944154 14.188106 48.444315
149 2.03453 0.00674732 110.682 151 8.646399 33.885980 14.153752 48.473393
150 2.03437 0.00688215 111.43 152 8.623281 33.827807 14.153752 48.444315
151 2.03419 0.00843238 112.169 153 8.623281 33.856894 14.169021 48.531550
152 2.03391 0.014875 112.895 154 8.638693 33.885980 14.184289 48.473393
153 2.03372 0.0143373 113.631 155 8.677224 34.089587 14.172838 48.357081
154 2.03358 0.00565523 114.357 156 8.630987 33.915067 14.184289 48.386159
155 2.03348 0.0056943 115.09 157 8.654105 33.973240 14.176655 48.357081
156 2.03338 0.0075492 115.826 158 8.661812 34.031414 14.180472 48.415237
157 2.03325 0.0174834 116.564 159 8.669518 34.031414 14.149935 48.269846
158 2.03305 0.00780697 117.297 160 8.681077 34.060500 14.169021 48.328002
159 2.03291 0.00614309 118.025 161 8.665665 34.060500 14.188106 48.357081
160 2.03277 0.00678385 118.754 162 8.661812 33.973240 14.161386 48.269846
