32 machines found
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
CRF loss
Parsing training data: ./train_petsc.txt
Parsing test data: ./test_petsc.txt
Data loading completed
====================  Summary of settings =================
Training data: ./train_petsc.txt
Test data: ./test_petsc.txt
loss: CRF, lambda: 1.000000e-04, Processors: 32
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
52 2.25195 0.0800493 13.6437 54 10.064347 38.656195 14.833193 50.276243
53 2.24283 0.0609804 13.956 55 9.983432 38.510762 14.787388 50.218087
54 2.23488 0.0748072 14.2355 56 10.025816 38.452589 14.814108 50.247165
55 2.22165 0.101899 14.4651 57 9.906369 37.783595 14.802657 50.189008
56 2.21812 0.19131 14.7067 58 10.048935 38.103549 14.795023 49.752835
57 2.20298 0.0571676 14.924 59 9.810041 37.056428 14.783571 50.014539
58 2.19781 0.0484414 15.1603 60 9.759951 37.201862 14.745400 49.810992
59 2.19039 0.0642768 15.4087 61 9.729126 37.318208 14.657607 49.607444
60 2.18489 0.168807 15.6437 62 9.756098 37.318208 14.726315 49.781913
61 2.17643 0.0724757 15.8996 63 9.713713 37.260035 14.653790 49.549288
62 2.17049 0.0473301 16.1884 64 9.659770 37.056428 14.684327 49.549288
63 2.1658 0.0563567 16.4699 65 9.582707 36.940081 14.676693 49.607444
64 2.15811 0.0621675 16.736 66 9.478673 36.823735 14.508741 49.142192
65 2.15694 0.184458 17.0182 67 9.482526 36.823735 14.554546 49.171271
66 2.14468 0.0551163 17.3316 68 9.551882 37.027341 14.436217 48.880489
67 2.14063 0.0352702 17.5502 69 9.540323 37.114602 14.451485 48.764176
68 2.13557 0.0439559 17.7879 70 9.486379 36.969168 14.420948 48.880489
69 2.13043 0.0848231 18.0122 71 9.532617 36.969168 14.436217 48.851410
70 2.12488 0.0447805 18.2931 72 9.459407 36.765561 14.394229 49.025880
71 2.12136 0.0374566 18.5793 73 9.459407 36.620128 14.371326 48.880489
72 2.11749 0.0493719 18.8341 74 9.359226 36.649215 14.378960 48.909567
73 2.11428 0.0410389 19.1222 75 9.309136 36.242001 14.359875 48.676941
74 2.11047 0.0375947 19.4138 76 9.232073 36.125654 14.466753 48.618785
75 2.10586 0.0847052 19.6499 77 9.043271 35.369401 14.371326 48.618785
76 2.10234 0.0529195 19.992 78 9.008592 35.427574 14.447668 48.967723
77 2.10055 0.0261745 20.2195 79 8.966208 35.340314 14.436217 48.880489
78 2.09892 0.0246182 20.4517 80 8.973914 35.514834 14.413314 48.764176
79 2.09586 0.0572502 20.7571 81 9.000886 35.514834 14.443851 48.822332
80 2.09259 0.0475911 21.0565 82 8.962355 35.398487 14.482022 49.142192
81 2.08974 0.0282412 21.2984 83 8.939236 35.282141 14.474387 49.054958
82 2.08664 0.0257726 21.6164 84 8.877586 35.165794 14.443851 48.938645
83 2.08498 0.0447507 21.863 85 8.927677 34.991274 14.340789 48.735097
84 2.08279 0.0263481 22.0939 86 8.869880 35.020361 14.344606 48.793254
85 2.07945 0.0266356 22.3233 87 8.819790 34.933101 14.398046 48.880489
86 2.07713 0.0434764 22.5535 88 8.896852 35.136707 14.390411 48.851410
87 2.07473 0.0289938 22.7893 89 8.785112 34.787667 14.291167 48.502472
88 2.07291 0.0258703 23.0117 90 8.808230 34.787667 14.310253 48.735097
89 2.07077 0.0427731 23.3187 91 8.673371 34.438627 14.317887 48.589706
90 2.06925 0.0354442 23.6193 92 8.684930 34.525887 14.378960 48.851410
91 2.06808 0.0251867 23.914 93 8.746580 34.642234 14.394229 48.967723
92 2.0661 0.0216317 24.1767 94 8.735021 34.525887 14.375143 48.880489
93 2.06551 0.0489892 24.4114 95 8.750433 34.351367 14.356058 48.909567
94 2.06441 0.025559 24.645 96 8.758140 34.380454 14.386594 48.967723
95 2.06298 0.0182102 24.8983 97 8.781258 34.438627 14.336972 48.706019
96 2.06202 0.0217987 25.1328 98 8.731168 34.351367 14.329338 48.531550
97 2.06037 0.0333357 25.4011 99 8.727315 34.496800 14.325521 48.618785
98 2.05968 0.0588346 25.7069 100 8.684930 34.380454 14.268265 48.444315
99 2.05821 0.0167764 25.9448 101 8.700343 34.554974 14.264448 48.444315
100 2.05767 0.0159544 26.1709 102 8.700343 34.467714 14.287350 48.531550
101 2.05672 0.0207968 26.3993 103 8.731168 34.496800 14.298801 48.589706
102 2.05563 0.0403817 26.6253 104 8.708049 34.525887 14.272082 48.531550
103 2.05437 0.0207262 26.9366 105 8.723462 34.700407 14.241545 48.415237
104 2.05365 0.0137298 27.1832 106 8.684930 34.700407 14.222460 48.473393
105 2.05287 0.0167392 27.4401 107 8.665665 34.729494 14.245362 48.444315
106 2.05227 0.0355212 27.8145 108 8.773552 34.758581 14.302619 48.386159
107 2.05146 0.0184063 28.1016 109 8.738874 34.671321 14.317887 48.473393
108 2.05053 0.0144714 28.3245 110 8.704196 34.642234 14.298801 48.415237
109 2.04992 0.016252 28.5534 111 8.723462 34.671321 14.260631 48.444315
110 2.04935 0.0510298 28.7809 112 8.684930 34.525887 14.191923 48.269846
111 2.04791 0.0162409 29.0726 113 8.708049 34.758581 14.172838 48.328002
112 2.04741 0.0114905 29.3515 114 8.708049 34.700407 14.176655 48.269846
113 2.04685 0.0173548 29.6152 115 8.719609 34.787667 14.169021 48.298924
114 2.04652 0.0382203 29.8798 116 8.738874 34.729494 14.207191 48.298924
115 2.0459 0.0158482 30.1093 117 8.700343 34.613147 14.149935 48.211689
116 2.04535 0.0128105 30.3333 118 8.692637 34.584061 14.153752 48.240768
117 2.04487 0.0159654 30.6067 119 8.723462 34.554974 14.172838 48.298924
118 2.04418 0.0261932 30.89 120 8.723462 34.409540 14.134667 48.240768
119 2.04353 0.0182812 31.1708 121 8.731168 34.496800 14.115581 48.211689
120 2.04318 0.0100236 31.4519 122 8.742727 34.584061 14.153752 48.124455
121 2.04268 0.0133792 31.6738 123 8.719609 34.525887 14.218643 48.298924
122 2.04226 0.0157019 31.8998 124 8.715755 34.525887 14.214826 48.415237
123 2.04174 0.0147863 32.2224 125 8.669518 34.322280 14.161386 48.444315
124 2.04127 0.0113316 32.4463 126 8.715755 34.525887 14.153752 48.357081
125 2.04072 0.0150958 32.7168 127 8.711902 34.235020 14.230094 48.444315
126 2.04037 0.0163813 32.9596 128 8.681077 34.176847 14.199557 48.386159
127 2.04008 0.0104056 33.206 129 8.688784 34.264107 14.218643 48.502472
128 2.03973 0.00962611 33.4749 130 8.638693 34.147760 14.211008 48.502472
129 2.03938 0.0177108 33.7564 131 8.669518 34.235020 14.203374 48.473393
130 2.03897 0.0115586 33.9963 132 8.630987 34.205934 14.264448 48.502472
131 2.03867 0.00971919 34.2309 133 8.615574 34.176847 14.287350 48.589706
132 2.03833 0.0105868 34.5069 134 8.638693 34.176847 14.275899 48.473393
133 2.03804 0.0112752 34.7591 135 8.673371 34.176847 14.294984 48.444315
134 2.03773 0.0115136 34.9828 136 8.719609 34.264107 14.283533 48.444315
135 2.03739 0.0100093 35.2234 137 8.719609 34.351367 14.256813 48.386159
136 2.03714 0.0153128 35.4612 138 8.735021 34.438627 14.283533 48.531550
137 2.03694 0.00859077 35.7171 139 8.731168 34.438627 14.241545 48.328002
138 2.03676 0.00835198 35.953 140 8.700343 34.380454 14.268265 48.415237
139 2.03649 0.0121346 36.2876 141 8.642546 34.205934 14.283533 48.415237
140 2.03636 0.0184713 36.5172 142 8.615574 34.205934 14.256813 48.502472
141 2.03612 0.00760031 36.7623 143 8.650252 34.176847 14.264448 48.386159
142 2.03595 0.00648841 37.0048 144 8.665665 34.205934 14.272082 48.415237
143 2.03578 0.00828473 37.2429 145 8.657959 34.147760 14.272082 48.531550
144 2.03569 0.0269493 37.5171 146 8.646399 33.973240 14.233911 48.560628
145 2.03541 0.00894488 37.7386 147 8.623281 33.915067 14.222460 48.531550
146 2.03524 0.00680154 37.9836 148 8.611721 33.973240 14.218643 48.531550
147 2.03505 0.0101172 38.2852 149 8.615574 33.944154 14.203374 48.589706
148 2.03477 0.0112206 38.5229 150 8.630987 33.944154 14.184289 48.473393
149 2.03463 0.0146012 38.9397 152 8.615574 33.856894 14.184289 48.560628
150 2.03439 0.00715952 39.1914 153 8.642546 33.885980 14.172838 48.618785
151 2.03421 0.00591059 39.4258 154 8.615574 33.769634 14.191923 48.560628
152 2.03403 0.0147748 39.6747 155 8.615574 33.915067 14.180472 48.444315
153 2.03386 0.00732914 39.9083 156 8.611721 33.856894 14.157569 48.415237
154 2.03373 0.00746954 40.1358 157 8.650252 33.915067 14.138484 48.386159
155 2.03347 0.0122038 40.3543 158 8.630987 33.856894 14.161386 48.386159
156 2.03332 0.014095 40.6426 159 8.650252 34.002327 14.153752 48.153533
157 2.03317 0.00568391 40.9034 160 8.642546 34.002327 14.127033 48.153533
158 2.03307 0.00562183 41.1498 161 8.634840 33.973240 14.138484 48.240768
159 2.03295 0.00709797 41.4482 162 8.638693 34.060500 14.176655 48.386159
160 2.03285 0.0191049 41.6825 163 8.654105 34.089587 14.153752 48.298924
161 2.03266 0.00645087 41.9172 164 8.611721 33.973240 14.119398 48.211689
162 2.03255 0.00536746 42.1381 165 8.596309 33.944154 14.123216 48.182611
163 2.03244 0.0066029 42.3722 166 8.607868 33.944154 14.142301 48.182611
164 2.03229 0.0140487 42.7137 167 8.615574 34.031414 14.096496 48.066298
165 2.03213 0.00560429 42.9562 168 8.596309 34.002327 14.115581 48.153533
166 2.03205 0.00460928 43.1859 169 8.592456 33.944154 14.127033 48.211689
167 2.03193 0.00702964 43.4128 170 8.611721 34.031414 14.149935 48.211689
168 2.03184 0.0141164 43.6562 171 8.619427 34.060500 14.180472 48.182611
169 2.03169 0.006666 43.884 172 8.596309 34.002327 14.157569 48.066298
170 2.03156 0.00574803 44.1248 173 8.630987 34.031414 14.165203 48.124455
171 2.03147 0.00557301 44.3636 174 8.630987 34.002327 14.165203 48.153533
172 2.03133 0.0119673 44.6259 175 8.615574 33.944154 14.149935 48.124455
173 2.03119 0.00546987 44.8619 176 8.627134 33.944154 14.165203 48.182611
174 2.03112 0.00404496 45.0951 177 8.642546 33.915067 14.169021 48.211689
Optimization converged with status CONVERGED_GTTOL.
Total CPU time: 15.27 seconds 
Total wallclock time: 45.0951 seconds 
Objective/gradient CPU time: 13.35 seconds 
Objective/gradient wallclock time: 38.9485 seconds 
