3 machines found
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
CRF loss
Parsing training data: ./train_petsc.txt
Parsing test data: ./test_petsc.txt
Data loading completed
====================  Summary of settings =================
Training data: ./train_petsc.txt
Test data: ./test_petsc.txt
loss: CRF, lambda: 1.000000e-06, Processors: 3
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
166 1.6357 0.0290068 127.413 172 8.060725 32.693426 14.997328 50.072696
167 1.6348 0.0132046 128.164 173 8.091550 32.780686 15.016413 50.276243
168 1.63419 0.011164 128.907 174 8.118522 32.838860 15.039316 50.189008
169 1.63351 0.0136341 129.659 175 8.099256 32.722513 15.058401 50.276243
170 1.63321 0.0382237 130.407 176 8.087697 32.751600 15.096572 50.218087
171 1.63234 0.0129419 131.145 177 8.110816 32.664340 15.077487 50.159930
172 1.63186 0.0100512 131.897 178 8.060725 32.489820 15.108024 50.276243
173 1.63131 0.0145637 132.65 179 8.056872 32.547993 15.176731 50.421634
174 1.63044 0.0187926 133.4 180 8.041460 32.547993 15.180548 50.596104
175 1.63002 0.0365855 134.15 181 8.118522 32.897033 15.165280 50.508869
176 1.62926 0.00971013 134.899 182 8.018341 32.606166 15.165280 50.508869
177 1.62896 0.010342 135.638 183 8.049166 32.664340 15.142377 50.363478
178 1.62849 0.0150312 136.388 184 8.033753 32.722513 15.130926 50.334400
179 1.62771 0.0266722 137.13 185 8.033753 32.693426 15.153829 50.421634
180 1.62707 0.0216505 137.882 186 8.010635 32.577080 15.123292 50.421634
181 1.62652 0.0100275 138.627 187 7.968250 32.635253 15.111841 50.305321
182 1.62599 0.0121755 139.366 188 8.006781 32.751600 15.146194 50.537947
183 1.62551 0.0120098 140.102 189 7.995222 32.838860 15.153829 50.625182
184 1.625 0.0187117 140.843 190 7.964397 32.751600 15.195816 50.857808
185 1.6245 0.00957732 141.578 191 7.906600 32.577080 15.211085 50.741495
186 1.62405 0.0103453 142.328 192 7.883482 32.373473 15.241621 50.625182
187 1.62366 0.0124724 143.064 193 7.883482 32.286213 15.253073 50.712416
188 1.62315 0.0185573 143.807 194 7.933572 32.460733 15.176731 50.508869
189 1.62271 0.00905387 144.545 195 7.948985 32.489820 15.214902 50.567025
